i \in I,j \in M,d_ij
172,C16,445.9410629592746
172,C17,545.9051254629846
172,C18,540.2379597879846
172,C19,590.0034426977479
172,C20,580.2500293931538
172,C21,634.1520182082575
172,C22,631.4407457045436
172,C23,641.7600548412132
172,C24,639.6475035487342
172,C25,640.7844481597342
172,C26,649.9195638283986
172,C27,649.3074841783987
172,C28,634.3292049665176
172,C29,610.0040732478661
172,C30,667.7480216182271
172,C31,570.3570536319824
172,C32,569.6446702869823
172,C33,637.5327380850405
172,C34,317.9783349599663
172,C35,355.73221978826524
172,C36,338.1818749768042
172,C37,363.10767020199086
172,C38,416.64345224890934
172,C39,395.7366181759051
172,C40,412.10936180824604
172,C41,283.4854092919064
172,C42,191.5407887251564
172,C43,131.27018872296514
172,C44,150.74394865095906
172,C45,281.0219828875955
172,C46,351.5660368780794
172,C47,340.69026855308147
172,C48,398.38821116183453
172,C49,451.8091287325715
172,C50,452.5166167795894
172,C51,447.82338614058943
172,C52,444.4767563159099
172,C53,489.3447324524972
172,C54,69.5078221106386
172,C55,83.36359027158176
172,C56,111.44886520066494
172,C57,94.12226530561354
172,C58,82.74345373636105
172,C59,80.28080470760011
172,C60,81.46167617660011
172,C61,141.18270451014274
172,C62,100.67464934846912
172,C63,179.1572964566925
172,C64,130.5622759122236
172,C65,219.3282182075037
172,C66,234.2754163680224
172,C67,242.0258863205477
172,C68,254.07846089623987
172,C69,253.07827171723986
172,C70,256.9400005678837
172,C71,228.1926837952194
172,C72,204.6327291857776
172,C73,213.9364866982888
172,C74,255.47204171968312
172,C75,261.27121175368313
172,C76,274.52376467335125
172,C77,361.9669408304064
172,C78,350.81085733771863
172,C79,344.29243323754145
172,C80,330.4307631847523
172,C81,296.94066730324647
172,C82,378.5655833565469
172,C83,567.2195026827574
172,C84,554.9057423656982
172,C85,592.9958263443843
172,C86,662.9406450574361
172,C87,573.0069028434636
172,C88,507.38245770309226
172,C89,466.4407234911072
172,C90,457.1760056053557
172,C91,444.27649275900256
172,C92,432.18411430687433
172,C93,565.6922203064734
172,C94,699.635056341344
172,C95,691.6456943090974
172,C96,425.80029889211426
172,C97,345.3603869827889
172,C98,346.2682494043608
172,C99,378.4755672566843
172,C100,404.752029995424
172,C101,405.243995618424
173,C1,512.4729227019368
173,C2,510.37429329457547
173,C3,528.1365898147304
173,C4,502.88984941597744
173,C5,616.8361312285191
173,C6,536.514820322522
173,C7,404.94582484739294
173,C8,408.5833887604064
173,C9,416.227283632482
173,C10,384.6724470959468
173,C11,369.8699411972556
173,C12,347.7330385071499
173,C13,382.2124603532604
173,C14,359.3539397113483
173,C15,354.52609499234825
173,C16,392.0476386225479
173,C17,454.73202513811805
173,C18,462.98445587911806
173,C19,479.96372388937664
173,C20,472.09845717903596
173,C21,415.7367468091385
173,C22,410.00896361209897
173,C23,424.8587319640847
173,C24,432.14002325873196
173,C25,427.275964609732
173,C26,423.86220428599296
173,C27,421.60871024299297
173,C28,407.2540586814665
173,C29,395.5009638063017
173,C30,447.7283901232711
173,C31,260.1496064443549
173,C32,259.3109182423549
173,C33,324.59719199011965
173,C34,104.19522975449321
173,C35,93.31552645377784
173,C36,81.36256454149958
173,C37,96.75273608083955
173,C38,103.48662794473923
173,C39,76.61729070240544
173,C40,59.470664157489
173,C41,195.2295452859355
173,C42,229.61381420560198
173,C43,279.80624931385745
173,C44,269.58667227057754
173,C45,280.9894194686359
173,C46,215.85926219409276
173,C47,222.3962262656543
173,C48,278.1062111849119
173,C49,291.4257728456512
173,C50,290.26840718310405
173,C51,289.9459999761041
173,C52,295.5167708193597
173,C53,278.90454920515316
173,C54,314.6479511528097
173,C55,337.300683496503
173,C56,272.10187091388906
173,C57,453.49952213152693
173,C58,444.4439989983111
173,C59,432.4018798607123
173,C60,429.9517082687123
173,C61,511.64720682501627
173,C62,456.67067456812896
173,C63,494.5541911981642
173,C64,452.9865797591687
173,C65,431.6389049379963
173,C66,448.71619334571545
173,C67,434.37859670607116
173,C68,419.75318166770813
173,C69,418.6976335247081
173,C70,438.9131528536292
173,C71,459.955767071849
173,C72,460.38187676197316
173,C73,443.859079324522
173,C74,503.56693953018043
173,C75,500.0578308901804
173,C76,509.9455144037335
173,C77,559.1596117415484
173,C78,579.0968171412767
173,C79,547.709469784512
173,C80,525.998413072074
173,C81,553.5106479215721
173,C82,663.4835585260876
173,C83,654.0821240469743
173,C84,644.1979692878185
173,C85,629.5348146600895
173,C86,686.4280786301891
173,C87,649.8530814389898
173,C88,624.6545592712819
173,C89,674.0798890418291
173,C90,510.10751374583623
173,C91,499.96139839003666
173,C92,543.6431767533338
173,C93,588.0775706823268
173,C94,683.120173139083
173,C95,669.8015903365596
173,C96,473.53105069974
173,C97,460.29831619653606
173,C98,437.83355508815896
173,C99,436.1944961332227
173,C100,369.63574743817964
173,C101,365.4346076481797
174,C1,544.807594999244
174,C2,543.2267788820405
174,C3,562.2621517199153
174,C4,532.2644971109683
174,C5,641.3781599385138
174,C6,559.5551795216464
174,C7,436.77449497751184
174,C8,444.2777828834188
174,C9,448.95198032555237
174,C10,419.75162630578825
174,C11,399.4513711089847
174,C12,383.43219531358665
174,C13,416.7261902033139
174,C14,384.11507525188915
174,C15,387.3133411358891
174,C16,419.0617150883838
174,C17,488.59798410558636
174,C18,491.39347554558634
174,C19,516.3915342144808
174,C20,502.24835002823477
174,C21,443.449751577983
174,C22,443.74156404619333
174,C23,449.01913026210667
174,C24,461.92914657513955
174,C25,458.87465481813956
174,C26,453.1070939547331
174,C27,450.43947252573315
174,C28,436.8081770435672
174,C29,424.78865673869103
174,C30,470.3681082684375
174,C31,278.8527556417584
174,C32,276.6631442377584
174,C33,343.230748464242
174,C34,133.74933910868458
174,C35,127.94667780746215
174,C36,104.20057410060336
174,C37,126.90217184111256
174,C38,128.999867135204
174,C39,107.72673977382368
174,C40,77.40169068124119
174,C41,221.07293513973988
174,C42,252.15586584822745
174,C43,299.51718902255686
174,C44,281.8785703576066
174,C45,315.5945558433111
174,C46,252.3502913066339
174,C47,246.48964351588648
174,C48,310.94614658537137
174,C49,330.71637607293684
174,C50,326.8481648871299
174,C51,324.5319492591299
174,C52,328.35121732582843
174,C53,308.552446723609
174,C54,316.9398227179225
174,C55,332.6028847005728
174,C56,280.3001952991729
174,C57,461.53252043438647
174,C58,450.4275511441207
174,C59,445.6332891519487
174,C60,444.5805064929487
174,C61,521.4021445147639
174,C62,470.5991507211579
174,C63,500.4830710953811
174,C64,461.359854462609
174,C65,446.83091348409346
174,C66,469.7182219229709
174,C67,460.00011098631387
174,C68,439.4965753935625
174,C69,438.2930880405625
174,C70,465.42119192013706
174,C71,484.1991863088484
174,C72,474.6922973594785
174,C73,461.00931272313966
174,C74,525.0092090821393
174,C75,523.4182165501393
174,C76,534.1161977714299
174,C77,585.8399209857276
174,C78,598.5581969288087
174,C79,576.7877801120403
174,C80,548.6772423454339
174,C81,573.0601625548962
174,C82,677.9233009464841
174,C83,677.0667416125368
174,C84,670.9766291209621
174,C85,656.405573117627
174,C86,711.6283277267897
174,C87,682.2795772872494
174,C88,648.6392898752388
174,C89,697.2952434001407
174,C90,545.024686386234
174,C91,528.2092927167504
174,C92,567.508927122666
174,C93,623.4932882501231
174,C94,720.0879830492247
174,C95,701.4438583603253
174,C96,498.91333986592934
174,C97,493.6048993540519
174,C98,467.4891568565895
174,C99,472.3126140337625
174,C100,402.05173847754344
174,C101,396.3314300075434
175,C1,458.83655068181696
175,C2,455.6752299566979
175,C3,466.33906663079205
175,C4,441.14202932937417
175,C5,553.8385309812227
175,C6,471.41113878658285
175,C7,344.7922074966092
175,C8,347.78799818427285
175,C9,352.24351508664546
175,C10,323.6769750256317
175,C11,307.2638619989504
175,C12,292.6533970783384
175,C13,320.2431021020461
175,C14,298.5922143225915
175,C15,296.2658826945915
175,C16,328.211220207255
175,C17,396.20653615197534
175,C18,401.2862054249754
175,C19,417.9856922422402
175,C20,409.8758480786141
175,C21,361.4126158782398
175,C22,357.1415851050879
175,C23,362.920433207834
175,C24,377.0574430323737
175,C25,374.38065812737375
175,C26,365.2441215293422
175,C27,367.30208753034213
175,C28,356.19582512598123
175,C29,335.7554237341295
175,C30,394.41029889882924
175,C31,215.47320125783466
175,C32,219.76366481483467
175,C33,284.43787011907955
175,C34,72.92830072841902
175,C35,37.70388994561732
175,C36,44.57153428239097
175,C37,37.84969432932628
175,C38,55.694648315402276
175,C39,22.162226989970918
175,C40,49.6969195377743
175,C41,154.15468569876927
175,C42,208.40760738942757
175,C43,274.4746190420469
175,C44,251.84564440957377
175,C45,238.62380274868883
175,C46,165.3382536490472
175,C47,169.5733911226161
175,C48,225.39136445413166
175,C49,233.32008958104547
175,C50,226.37525188176406
175,C51,229.56148609776406
175,C52,234.2509349140543
175,C53,220.57963374918776
175,C54,328.18744071130527
175,C55,347.48534787239606
175,C56,272.70538376396416
175,C57,456.77036422377455
175,C58,433.332659758845
175,C59,423.5404388345007
175,C60,424.5922299725007
175,C61,516.1168745888638
175,C62,453.86584380861274
175,C63,469.3109685989115
175,C64,439.64150667257456
175,C65,399.3787370629705
175,C66,420.76477036713044
175,C67,403.64822553709934
175,C68,381.2668442487763
175,C69,378.91881523177625
175,C70,409.15467770619654
175,C71,430.1726082996554
175,C72,434.7813091129352
175,C73,411.80314338741294
175,C74,468.22453100493755
175,C75,467.21816548593756
175,C76,480.1180245359736
175,C77,523.7087814319636
175,C78,537.8617391008574
175,C79,511.6531629942403
175,C80,486.8700026808449
175,C81,520.1577233763282
175,C82,634.0329554436239
175,C83,593.1359593712378
175,C84,587.9285264412116
175,C85,569.2102626768313
175,C86,624.9861229752886
175,C87,592.6889500730791
175,C88,568.5357824535877
175,C89,632.746180267992
175,C90,460.4035935556992
175,C91,449.74314677909996
175,C92,494.76317083490557
175,C93,534.2876763853608
175,C94,629.1761571782899
175,C95,613.0783791142875
175,C96,421.84005589528533
175,C97,416.8761805274538
175,C98,393.50710191817143
175,C99,390.97833649480236
175,C100,311.39720453344097
175,C101,316.93130729644093
176,C1,558.8597861257194
176,C2,548.559146418374
176,C3,564.8992889445337
176,C4,549.0461949728468
176,C5,687.9770982323029
176,C6,631.4426739623698
176,C7,439.21491459308106
176,C8,440.32164993741344
176,C9,436.84459775713316
176,C10,423.50234676249784
176,C11,402.8550311211872
176,C12,369.7130788438328
176,C13,390.567873510168
176,C14,412.3488993831677
176,C15,416.0811729321677
176,C16,337.8732663729094
176,C17,431.50958988966767
176,C18,437.9438686206677
176,C19,479.4289792474942
176,C20,471.14687414249255
176,C21,552.4950455555426
176,C22,547.6863605776672
176,C23,560.2729342045121
176,C24,553.5957111351289
176,C25,556.5726011841289
176,C26,561.9608375737612
176,C27,560.5761664507612
176,C28,552.2385668624544
176,C29,524.5122393424137
176,C30,590.2301808036739
176,C31,527.9947192851355
176,C32,531.4002189801355
176,C33,589.1920336000734
176,C34,296.06420432224604
176,C35,327.66482154490336
176,C36,326.8874286393741
176,C37,342.95073112689215
176,C38,385.2036183682656
176,C39,374.9759614611917
176,C40,396.7308657272237
176,C41,228.2206444460563
176,C42,160.6988296355264
176,C43,102.05123291027537
176,C44,117.27845595132354
176,C45,185.4632621103038
176,C46,281.8617458731197
176,C47,269.3123812418215
176,C48,310.6167255907163
176,C49,370.7141214285673
176,C50,367.7134461654077
176,C51,369.9096705444077
176,C52,357.385489149734
176,C53,410.0239022657676
176,C54,166.86652208686837
176,C55,188.23068416459822
176,C56,149.1591180392722
176,C57,149.2004439952215
176,C58,116.59874721288867
176,C59,107.53290652783924
176,C60,107.46089861683924
176,C61,213.17054111736422
176,C62,124.91043713674657
176,C63,112.11396757916987
176,C64,84.09057471589666
176,C65,94.03303080892559
176,C66,110.80934743382821
176,C67,115.24593185843722
176,C68,123.85952929700466
176,C69,121.10274544400465
176,C70,130.49985918492638
176,C71,109.04443179985488
176,C72,96.72269813213214
176,C73,87.21522501104207
176,C74,145.72093542052696
176,C75,145.26772740652694
176,C76,168.0091865863706
176,C77,240.91019494188237
176,C78,242.58291169965028
176,C79,229.92399127285006
176,C80,207.10283680525524
176,C81,196.52805378924586
176,C82,292.0456148802524
176,C83,441.9129243042436
176,C84,427.1220892468339
176,C85,464.6193557087511
176,C86,532.4857529569357
176,C87,454.43004197559355
176,C88,387.4838129033782
176,C89,358.4889316974243
176,C90,331.1199003365471
176,C91,322.62565202960747
176,C92,309.72032605375756
176,C93,446.66817476414116
176,C94,572.6767319491594
176,C95,564.4203357382299
176,C96,304.40145367061507
176,C97,220.13957725200828
176,C98,222.0619046947391
176,C99,253.26617476423263
176,C100,292.3829826464061
176,C101,294.2940272924061
177,C1,555.7318168557116
177,C2,549.0319664357863
177,C3,562.7999176687086
177,C4,548.7771599567029
177,C5,687.896397813385
177,C6,620.0888085349371
177,C7,432.70541112030486
177,C8,435.2337600608581
177,C9,429.96891073480305
177,C10,414.6480987829021
177,C11,396.1473346063475
177,C12,367.13689059354897
177,C13,382.45510859123056
177,C14,407.191599904108
177,C15,402.06737256710795
177,C16,342.1373498359797
177,C17,437.3016940045468
177,C18,442.5641079085468
177,C19,487.85343129425286
177,C20,470.48733298997064
177,C21,540.826439986839
177,C22,529.2539518701092
177,C23,543.2552981006241
177,C24,537.7460386486825
177,C25,540.8143965976826
177,C26,548.73401262986
177,C27,543.19626595586
177,C28,535.871824771709
177,C29,505.6627893422235
177,C30,572.9751280687937
177,C31,487.26284089294694
177,C32,484.2311237799469
177,C33,556.7503136038345
177,C34,244.1254213485275
177,C35,276.87048224428975
177,C36,268.42264911545453
177,C37,288.5832996999809
177,C38,343.0942262703439
177,C39,327.086202868573
177,C40,348.00870314118174
177,C41,189.40148313532865
177,C42,105.32382455765558
177,C43,40.491167953340266
177,C44,69.20915830598608
177,C45,171.36236932502092
177,C46,254.3191714312985
177,C47,244.78241702451098
177,C48,297.64436779440126
177,C49,350.92133702565843
177,C50,348.15259499602087
177,C51,346.72562433202086
177,C52,338.88625526847625
177,C53,388.10734495051446
177,C54,116.1512845105588
177,C55,148.68563504804885
177,C56,86.30905444347587
177,C57,162.64679295234083
177,C58,130.97276232228006
177,C59,129.98492437405025
177,C60,130.34994070405025
177,C61,227.77577544078363
177,C62,152.14829089722159
177,C63,176.86544687254877
177,C64,135.79397752433528
177,C65,154.46828478364742
177,C66,168.0148050710769
177,C67,167.809986512284
177,C68,168.10255335972766
177,C69,170.49416670372764
177,C70,185.0416743231484
177,C71,170.6755779187188
177,C72,155.25327062820398
177,C73,153.67495704268035
177,C74,208.61813931892772
177,C75,214.44410605192772
177,C76,222.84875094315294
177,C77,297.8024112922024
177,C78,301.3705055288808
177,C79,289.9077759501267
177,C80,261.7648501295245
177,C81,262.0963947406476
177,C82,362.1873273898099
177,C83,484.5900488768988
177,C84,470.86040545525464
177,C85,497.5480748845358
177,C86,565.7558142909276
177,C87,495.0408691149588
177,C88,434.03241605195655
177,C89,414.6870730124903
177,C90,362.67005732920836
177,C91,353.7671942232849
177,C92,355.2571024352056
177,C93,477.9326128594022
177,C94,606.2716779225339
177,C95,587.9729679177493
177,C96,335.1136607365013
177,C97,256.68785355484175
177,C98,257.0534830960432
177,C99,284.07091807837224
177,C100,296.583476252535
177,C101,299.655436388535
178,C1,626.2987052049878
178,C2,625.9357873492055
178,C3,638.8851214951793
178,C4,614.5796757686495
178,C5,752.2916725191815
178,C6,686.2646486552823
178,C7,501.2055131121392
178,C8,506.9087208177439
178,C9,501.8744355367076
178,C10,485.3442441670475
178,C11,469.225300178766
178,C12,439.45427476305724
178,C13,456.1719268595412
178,C14,468.8250393573139
178,C15,468.79658678431394
178,C16,418.0740119055157
178,C17,523.3790683148868
178,C18,521.4895631258869
178,C19,562.3957065844694
178,C20,546.9761329915746
178,C21,593.5148980835218
178,C22,582.0541941247469
178,C23,599.5214830990177
178,C24,596.7619108591409
178,C25,599.3841379981409
178,C26,600.4351070338246
178,C27,602.5068916348247
178,C28,584.067437631707
178,C29,566.2952475320354
178,C30,631.4024712568412
178,C31,513.5547888111224
178,C32,517.1039974641224
178,C33,585.0825308074906
178,C34,260.40957627085896
178,C35,291.5826305068746
178,C36,276.4785083727459
178,C37,298.80571379846475
178,C38,356.12451191701666
178,C39,332.4821693548582
178,C40,340.8361705000699
178,C41,238.27001049607682
178,C42,144.54538585781637
178,C43,92.09733627349529
178,C44,117.79183215468026
178,C45,250.9073398543515
178,C46,308.6525645636983
178,C47,293.8336531238418
178,C48,361.6886407251054
178,C49,410.25282191696294
178,C50,410.8087866800783
178,C51,411.7290930380783
178,C52,408.05252563744085
178,C53,441.8048711217695
178,C54,26.41163768518703
178,C55,56.24675230482969
178,C56,48.56689965045027
178,C57,157.57680875695203
178,C58,147.78749014116548
178,C59,146.5836531018594
178,C60,142.07027788685937
178,C61,211.8851284382705
178,C62,163.85664775340948
178,C63,230.94862403865903
178,C64,179.3392939030279
178,C65,238.02963249260713
178,C66,256.3851391427915
178,C67,254.71989093462525
178,C68,260.88225171951495
178,C69,258.20435017551495
178,C70,278.5049254175368
178,C71,261.0293373558879
178,C72,239.71149041792285
178,C73,238.47010469161347
178,C74,290.75700271659906
178,C75,296.438571469599
178,C76,310.929391740395
178,C77,387.03438779398067
178,C78,392.46290029539375
178,C79,371.7784973424667
178,C80,351.4758757204497
178,C81,339.8861502063314
178,C82,429.97394867518614
178,C83,575.2111957420675
178,C84,569.1181819112849
178,C85,591.7326658312998
178,C86,661.3518471488462
178,C87,585.6838726424949
178,C88,527.2055117456528
178,C89,503.44626836193146
178,C90,453.8671838068273
178,C91,442.2319565202381
178,C92,447.64872341077677
178,C93,567.7402671456892
178,C94,692.1547529301486
178,C95,682.911266863566
178,C96,423.60002756393845
178,C97,352.1262233857342
178,C98,347.9116548466652
178,C99,373.33535348227866
178,C100,379.0594173970492
178,C101,380.2556840500492
179,C1,614.6726492032294
179,C2,609.1202521890466
179,C3,622.202178742538
179,C4,602.5554780549363
179,C5,743.9552302200785
179,C6,683.9874006470709
179,C7,489.9225773440934
179,C8,494.23434297356323
179,C9,489.20437749446785
179,C10,475.36612667506625
179,C11,452.3136105454052
179,C12,419.15121066931766
179,C13,444.3329377231016
179,C14,458.1785127690281
179,C15,459.0445400550281
179,C16,396.9178675489636
179,C17,495.46346743545894
179,C18,497.97167604045893
179,C19,541.840783663592
179,C20,534.3390724155759
179,C21,596.2110601305462
179,C22,584.1351649085485
179,C23,593.3649655594343
179,C24,597.6512978216372
179,C25,598.8374850506372
179,C26,601.1146365740472
179,C27,601.3531636100471
179,C28,593.4714068914285
179,C29,565.6555521024922
179,C30,623.6123143677738
179,C31,535.8320568575205
179,C32,541.3727059325205
179,C33,600.6324428113265
179,C34,289.929672430669
179,C35,324.8060088392776
179,C36,309.65663943523765
179,C37,331.9925404437521
179,C38,380.1526799663027
179,C39,363.7855371027855
179,C40,379.6223096215632
179,C41,245.23409623393766
179,C42,153.88397636361162
179,C43,84.68809474216877
179,C44,110.4802125940069
179,C45,234.41220528286118
179,C46,305.8373774161584
179,C47,297.04356990154974
179,C48,348.7354128602614
179,C49,403.95075976614135
179,C50,408.01393390644455
179,C51,411.47019187344455
179,C52,394.6201618845644
179,C53,439.9096774569375
179,C54,89.88449791008527
179,C55,107.34726942483375
179,C56,97.07078526511312
179,C57,115.70343894588481
179,C58,93.87970095310904
179,C59,80.1027166990244
179,C60,84.78766903902441
179,C61,174.25401437523038
179,C62,112.28497474831184
179,C63,158.9345925421714
179,C64,120.12789673057564
179,C65,178.02028219887833
179,C66,191.55157512710707
179,C67,199.8365336831549
179,C68,212.4264823855299
179,C69,208.80159770952991
179,C70,216.73244960647986
179,C71,195.45084548111953
179,C72,166.3282135547524
179,C73,174.82976829352486
179,C74,231.86649243951285
179,C75,230.72555024451287
179,C76,243.1691787481078
179,C77,328.01109728895045
179,C78,323.7342901003721
179,C79,315.9538092130575
179,C80,294.6772436616236
179,C81,276.47289289605527
179,C82,359.0212130753618
179,C83,525.4391935740423
179,C84,511.190243353811
179,C85,546.5473319022025
179,C86,616.3715147269536
179,C87,532.3470644028109
179,C88,468.2313505832138
179,C89,436.80193526527074
179,C90,411.2291638552803
179,C91,400.2303037814152
179,C92,394.11306835650925
179,C93,526.0824153445694
179,C94,656.2927487582307
179,C95,645.0809033678044
179,C96,380.66041893032684
179,C97,296.5717530747041
179,C98,303.22148728326385
179,C99,331.172574334488
179,C100,350.5222277930958
179,C101,353.6170816610958
180,C1,741.0091902830409
180,C2,730.9878519050802
180,C3,751.439581328384
180,C4,730.8295144020747
180,C5,867.5617168854961
180,C6,808.1676410345036
180,C7,620.4890016288316
180,C8,623.2489684944547
180,C9,613.9171790703
180,C10,604.3698237207767
180,C11,582.3828023079662
180,C12,547.7256851574166
180,C13,572.2484983638307
180,C14,589.5442242621555
180,C15,590.4556362081555
180,C16,526.1574608830132
180,C17,625.4892128483139
180,C18,620.9712001223139
180,C19,666.4082883820923
180,C20,658.9296757631067
180,C21,726.0813869379028
180,C22,717.6728929702654
180,C23,729.0261166411343
180,C24,733.820497039112
180,C25,730.500452074112
180,C26,730.7139372728221
180,C27,735.7080427268221
180,C28,722.7044681844902
180,C29,693.4640463046006
180,C30,760.2047172475784
180,C31,661.9908054205017
180,C32,662.6819741095017
180,C33,731.7166734615141
180,C34,410.0892354789514
180,C35,440.3511553751884
180,C36,431.2747440031444
180,C37,454.4051172637106
180,C38,501.35830850570585
180,C39,485.67737661139375
180,C40,500.6527018960837
180,C41,372.6328140550838
180,C42,281.76459744642796
180,C43,219.57909152564787
180,C44,241.1939105033452
180,C45,365.66746204700087
180,C46,437.18731235342733
180,C47,433.8698776728655
180,C48,481.6500226765325
180,C49,540.739347733746
180,C50,535.1283315854142
180,C51,542.5164623474142
180,C52,529.1344629069348
180,C53,577.7479378937804
180,C54,147.00489450419656
180,C55,133.79843160546554
180,C56,202.88615049605477
180,C57,67.33088384552275
180,C58,89.08634383589806
180,C59,97.49851494562384
180,C60,98.14297895362384
180,C61,62.06319808514547
180,C62,90.26222670922697
180,C63,185.50105698510026
180,C64,151.2656634478299
180,C65,270.1245037516954
180,C66,270.2943736427944
180,C67,289.7556304080045
180,C68,304.57968436510845
180,C69,311.09166255310845
180,C70,305.0435539684682
180,C71,272.5615662641959
180,C72,229.87135513610838
180,C73,256.87795632632265
180,C74,289.9245168537305
180,C75,282.62956301073046
180,C76,295.5481912113647
180,C77,393.38171259494015
180,C78,377.9802690063424
180,C79,373.85587758351744
180,C80,357.50797959735473
180,C81,313.81419725698345
180,C82,363.24291201262884
180,C83,611.7847384623504
180,C84,604.4766677829124
180,C85,646.6047130446806
180,C86,717.876088414699
180,C87,627.5780821804435
180,C88,551.2150246257796
180,C89,490.284542980754
180,C90,516.7185811269104
180,C91,502.2831203430716
180,C92,483.37106249952956
180,C93,628.2577320234684
180,C94,756.2697547803065
180,C95,753.3093469877106
180,C96,495.7819969731053
180,C97,401.0805023103843
180,C98,410.9736965901582
180,C99,442.06052216999376
180,C100,479.6664869260511
180,C101,482.17858091205113
181,C1,578.8141339514456
181,C2,577.5236776818332
181,C3,593.6745386423167
181,C4,573.2529205776211
181,C5,706.5160200639061
181,C6,642.3454766474773
181,C7,459.6576538554908
181,C8,465.0506753394515
181,C9,457.00934432303865
181,C10,440.8446785331824
181,C11,418.97478093856455
181,C12,392.9679760453529
181,C13,414.153182840427
181,C14,425.4398882412078
181,C15,423.0200284332078
181,C16,376.9130304024346
181,C17,472.50987483131314
181,C18,468.7011698893132
181,C19,518.1836119016588
181,C20,506.11120601604455
181,C21,559.4716444632002
181,C22,548.4658587879921
181,C23,558.4967445229802
181,C24,558.3766806903544
181,C25,563.6408546793544
181,C26,569.2078968312384
181,C27,569.7156583632384
181,C28,555.0570345707338
181,C29,525.2842343460521
181,C30,589.0609325846931
181,C31,491.0294386248388
181,C32,494.08607792583877
181,C33,562.5185825327719
181,C34,241.22120143432866
181,C35,275.15691179508485
181,C36,264.061821766569
181,C37,290.39760997178774
181,C38,333.45162267173464
181,C39,318.5847455637598
181,C40,339.937273221397
181,C41,200.24035850104795
181,C42,109.93941713357353
181,C43,49.870433915467814
181,C44,68.9775946985837
181,C45,205.35336459959103
181,C46,270.20953266006313
181,C47,260.5651527222793
181,C48,313.4819366619038
181,C49,367.71610390062057
181,C50,369.0460064295166
181,C51,373.39842834451656
181,C52,366.7162749323885
181,C53,404.4134880763397
181,C54,81.48336475857927
181,C55,107.95271463377391
181,C56,48.67131877429285
181,C57,157.5210642606549
181,C58,140.34423759643929
181,C59,132.94609093474017
181,C60,126.18563742574015
181,C61,223.462765774075
181,C62,157.74130474220615
181,C63,197.77689541840482
181,C64,157.9745803978216
181,C65,192.66435534238516
181,C66,209.36958862855838
181,C67,210.61354797669057
181,C68,210.16577045448255
181,C69,212.28715356048255
181,C70,221.3797544300885
181,C71,208.4282502495572
181,C72,191.75026279222104
181,C73,184.57930008052594
181,C74,252.1383446612308
181,C75,244.8450681482308
181,C76,261.59040812741586
181,C77,344.4049639249212
181,C78,344.54327465625926
181,C79,325.25069937612835
181,C80,305.8317235934254
181,C81,296.1687011868918
181,C82,393.6551801101348
181,C83,526.2013807113586
181,C84,512.1711342559212
181,C85,535.1335041241147
181,C86,608.8733675556346
181,C87,528.3612487783827
181,C88,467.8488741321461
181,C89,454.67540895684164
181,C90,404.45740412404086
181,C91,393.6345641468213
181,C92,395.2122975919981
181,C93,513.2101629243141
181,C94,641.8181771649189
181,C95,630.4808589967674
181,C96,368.0252660776628
181,C97,294.3181487431908
181,C98,298.56269486297487
181,C99,320.7167906209195
181,C100,329.7290356695059
181,C101,330.9133900215059
182,C1,715.3811909904904
182,C2,709.53475564472
182,C3,721.342410797651
182,C4,702.8427530308618
182,C5,846.8699422994293
182,C6,778.3032614173648
182,C7,595.8955054450696
182,C8,592.4795902683114
182,C9,591.4104017940787
182,C10,577.2301800319117
182,C11,555.0042744348408
182,C12,527.8457618171346
182,C13,549.522709793892
182,C14,562.5544539738204
182,C15,562.8546209478203
182,C16,503.56954265241615
182,C17,595.9338900642199
182,C18,601.6726798452199
182,C19,639.7615198392341
182,C20,628.8723657581768
182,C21,690.98769724142
182,C22,684.5915468486526
182,C23,692.1355283042908
182,C24,696.6612298900064
182,C25,697.0436467840063
182,C26,708.1224362611671
182,C27,704.7772806571671
182,C28,691.9708167896797
182,C29,666.6645676334456
182,C30,728.2272386073189
182,C31,627.7795075776625
182,C32,626.0296631286625
182,C33,690.8843118045747
182,C34,372.13835798711966
182,C35,406.44865420328307
182,C36,386.15284976660826
182,C37,411.7569196889903
182,C38,464.7202695709783
182,C39,440.57322364167317
182,C40,459.01015732624177
182,C41,338.23250966488314
182,C42,251.78904880047233
182,C43,185.60327765125533
182,C44,209.91253102391804
182,C45,336.2319722498874
182,C46,403.2027612439552
182,C47,400.5951540770708
182,C48,448.3890120965551
182,C49,510.3040853825199
182,C50,507.7995609955467
182,C51,507.18452642954674
182,C52,495.24812975484144
182,C53,538.5462753693208
182,C54,109.43325134316595
182,C55,95.74190599859702
182,C56,163.64567806198195
182,C57,73.67833172731349
182,C58,88.89253410642479
182,C59,96.26085977275548
182,C60,99.25915602475548
182,C61,104.36092084141234
182,C62,92.75960680061903
182,C63,188.57528614700155
182,C64,147.22642491064235
182,C65,264.1867742444337
182,C66,266.41835904175235
182,C67,283.56187884209237
182,C68,290.86435241568955
182,C69,290.93764870368955
182,C70,296.44964110640626
182,C71,269.4329347729373
182,C72,229.1339008178714
182,C73,246.9064838737139
182,C74,288.3765942008822
182,C75,288.9910997018822
182,C76,298.38694900104326
182,C77,395.33252415277246
182,C78,378.37789543809663
182,C79,374.74649818118695
182,C80,357.88750722682676
182,C81,323.2974240512508
182,C82,380.58983093067036
182,C83,603.1836761669957
182,C84,593.0572713313453
182,C85,630.1494003942871
